Name,SMILES,Binary_efficiency,Lipid_ratio,Chol_ratio,Helper_ratio,PEG-ratio
nbt1402-O18&A26,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)C(C)(CO)CO,0,80.79863456,8.406039314,0,10.79532612
nbt1402-O18&A28,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCCO)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,81.12907623,8.261377434,0,10.60954634
nbt1402-O18&A31,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCOCCO)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,80.79863456,8.406039314,0,10.79532612
nbt1402-O18&A32,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCCCO)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,80.83921853,8.388272329,0,10.77250914
nbt1402-O18&A33,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CC(C)(C)CO,0,80.83921853,8.388272329,0,10.77250914
nbt1402-O18&A34,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)C(CC)(CO)CO,0,80.51112907,8.53190445,0,10.95696648
nbt1402-O18&A36,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCCCCO)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,80.55142466,8.514263711,0,10.93431163
nbt1402-O18&A38,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)C1CCC(O)CC1,0,80.59266105,8.496211103,0,10.91112785
nbt1402-O18&A60,CCCCCCCCCCCCCCCCCCOC(=O)CCN(C)CCN(C)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,81.14948791,8.252441538,0,10.59807055
nbt1402-O18&A61,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CC)CCN(CC)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,80.57154667,8.505454628,0,10.9229987
nbt1402-O18&A62,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)C(C)C)C(C)C,0,80.00177933,8.754889318,0,11.24333135
nbt1402-O18&A63,CCCCCCCCCCCCCCCCCCOC(=O)CCN(C)CCCN(C)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,80.8594846,8.379400178,0,10.76111522
nbt1402-O18&A64,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CC)CCCN(CC)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,80.28565214,8.630614511,0,11.08373335
nbt1402-O18&A70,CCCCCCCCCCCCCCCCCCOC(=O)CCN1CCCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CC1,0,80.90103708,8.36120919,0,10.73775373
nbt1402-O18&A75,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN(CC)CC,0,80.57154667,8.505454628,0,10.9229987
nbt1402-O18&A76,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN1CCCC1,0,80.61280367,8.487392997,0,10.89980333
nbt1402-O18&A77,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC1CCCN1C,0,80.3266168,8.612680863,0,11.06070234
nbt1402-O18&A79,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)C(C)CN(C)C,0,80.8594846,8.379400178,0,10.76111522
nbt1402-O18&A80,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCN(C)C)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,80.8594846,8.379400178,0,10.76111522
nbt1402-O18&A81,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCN(CC)CC)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,80.28565214,8.630614511,0,11.08373335
nbt1402-O18&A82,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN1CCCCC1,0,80.3266168,8.612680863,0,11.06070234
nbt1402-O18&A86,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN(CCO)CCO,0,79.92232345,8.789673786,0,11.28800276
nbt1402-O18&A87,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCN(CCO)CCO)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,79.64100963,8.91282831,0,11.44616206
nbt1402-O18&A90,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN1CCOCC1,0,80.28654576,8.630223298,0,11.08323094
nbt1402-O18&A91,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCN1CCOCC1)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,80.00266665,8.754500866,0,11.24283248
nbt1402-O18&A93,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCn1ccnc1)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,80.38854946,8.585567772,0,11.02588277
nbt1402-O18&A94,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCc1c[nH]cn1)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,80.38854946,8.585567772,0,11.02588277
nbt1402-O18&A95,CCCCCCCCCCCCCCCCCCOC(=O)CCN(C)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,75.18044807,10.86558818,0,13.95396375
nbt1402-O18&A96,CCCCCCCCCCCCCCCCCCOC(=O)CCN(C)CCCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,74.93147327,10.97458522,0,14.09394151
nbt1402-O18&A98,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,60.25436019,17.39998189,0,22.34565792
nbt1402-O18&A99,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,70.02936137,13.1206485,0,16.84999013
nbt1402-O18&A100,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,69.8132864,13.21524254,0,16.97147106
nbt1402-O18&A103,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCO)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,79.92232345,8.789673786,0,11.28800276
nbt1402-O18&A109,CCCCCCCCCCCCCCCCCCOC(=O)CCN(CCO)CCN(CCC(=O)OCCCCCCCCCCCCCCCCCC)CCC(=O)OCCCCCCCCCCCCCCCCCC,0,74.64950163,11.09802772,0,14.25247065
nbt1402-N11&A96,CCCCCCCCCCCNC(=O)CCN(C)CCCN(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC,1,80.59249733,8.496282777,0,10.91121989
nbt1402-N11&A98,CCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC,1,67.92804,14.04057214,0,18.03138786
nbt1402-N11&A99,CCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC,1,76.74699641,10.1797793,0,13.07322429
nbt1402-N11&A100,CCCCCCCCCCCNC(=O)CCN(CCCN(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC,1,76.48755555,10.2933582,0,13.21908625
nbt1402-N11&A103,CCCCCCCCCCCNC(=O)CCN(CCO)CCN(CCO)CCC(=O)NCCCCCCCCCCC,0,84.12410443,6.950203763,0,8.925691806
nbt1402-N11&A109,CCCCCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC,1,80.26640344,8.639041275,0,11.09455529
nbt1402-N11&A110,CCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC)CCN(CCN(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC,1,67.92804,14.04057214,0,18.03138786
nbt1402-N11&A111,CCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC,1,64.2373029,15.65631563,0,20.10638147
nbt1402-N11&A115,CCCCCCCCCCCCN(CCN(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCC,1,73.01463804,11.81374389,0,15.17161807
nbt1402-N12&A1,CCCCCCCCCCCCNC(=O)CCN(CCCOC)CCC(=O)NCCCCCCCCCCCC,1,84.82138086,6.644947707,0,8.533671432
nbt1402-N12&A6,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCC1OCCO1,1,84.19114045,6.920856508,0,8.888003047
nbt1402-N12&A7,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CC1COC(C)(C)O1,0,83.87903165,7.057492562,0,9.063475788
nbt1402-N12&A10,CCCCCCCCCCCCNC(=O)CCN(CCOC)CCC(=O)NCCCCCCCCCCCC,0,85.14055524,6.505218458,0,8.354226302
nbt1402-N12&A11,CCCCCCCCCCCCNC(=O)CCN(CCOCC)CCC(=O)NCCCCCCCCCCCC,0,84.82138086,6.644947707,0,8.533671432
nbt1402-N12&A13,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CC(COC)OC,0,84.14614044,6.940556762,0,8.913302794
nbt1402-N12&A15,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CC1CCCO1,0,84.54997489,6.76376474,0,8.686260371
nbt1402-N12&A17,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCc1ccc(OC)c(OC)c1,0,82.78378747,7.536972299,0,9.679240233
nbt1402-N12&A20,CCCCCCCCCCCCNC(=O)CCN(CCCO)CCC(=O)NCCCCCCCCCCCC,1,85.14055524,6.505218458,0,8.354226302
nbt1402-N12&A21,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)C[C@@H](C)O,0,85.14055524,6.505218458,0,8.354226302
nbt1402-N12&A22,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)C[C@H](C)O,0,85.14055524,6.505218458,0,8.354226302
nbt1402-N12&A24,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CC(O)CO,0,84.77670117,6.664507735,0,8.558791096
nbt1402-N12&A25,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)C(CO)CO,0,84.77670117,6.664507735,0,8.558791096
nbt1402-N12&A26,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)C(C)(CO)CO,0,84.46024392,6.803047471,0,8.736708612
nbt1402-N12&A28,CCCCCCCCCCCCNC(=O)CCN(CCCCO)CCC(=O)NCCCCCCCCCCCC,1,84.82138086,6.644947707,0,8.533671432
nbt1402-N12&A31,CCCCCCCCCCCCNC(=O)CCN(CCOCCO)CCC(=O)NCCCCCCCCCCCC,0,84.46024392,6.803047471,0,8.736708612
nbt1402-N12&A32,CCCCCCCCCCCCNC(=O)CCN(CCCCCO)CCC(=O)NCCCCCCCCCCCC,1,84.50459058,6.783633237,0,8.711776182
nbt1402-N12&A33,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CC(C)(C)CO,0,84.50459058,6.783633237,0,8.711776182
nbt1402-N12&A34,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)C(CC)(CO)CO,0,84.14614044,6.940556762,0,8.913302794
nbt1402-N12&A36,CCCCCCCCCCCCNC(=O)CCN(CCCCCCO)CCC(=O)NCCCCCCCCCCCC,0,84.19015779,6.921286698,0,8.888555513
nbt1402-N12&A38,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)C1CCC(O)CC1,0,84.2352049,6.901565823,0,8.863229282
nbt1402-N12&A60,CCCCCCCCCCCCNC(=O)CCN(C)CCN(C)CCC(=O)NCCCCCCCCCCCC,1,84.84369301,6.635179818,0,8.521127172
nbt1402-N12&A61,CCCCCCCCCCCCNC(=O)CCN(CC)CCN(CC)CCC(=O)NCCCCCCCCCCCC,1,84.21213905,6.911663669,0,8.876197285
nbt1402-N12&A62,CCCCCCCCCCCCNC(=O)CCN(CCN(CCC(=O)NCCCCCCCCCCCC)C(C)C)C(C)C,0,83.58991785,7.184061787,0,9.22602036
nbt1402-N12&A63,CCCCCCCCCCCCNC(=O)CCN(C)CCCN(C)CCC(=O)NCCCCCCCCCCCC,0,84.52673636,6.773938184,0,8.699325459
nbt1402-N12&A64,CCCCCCCCCCCCNC(=O)CCN(CC)CCCN(CC)CCC(=O)NCCCCCCCCCCCC,0,83.89987483,7.048367763,0,9.051757406
nbt1402-N12&A70,CCCCCCCCCCCCNC(=O)CCN1CCCN(CCC(=O)NCCCCCCCCCCCC)CC1,0,84.57214446,6.754059268,0,8.673796269
nbt1402-N12&A75,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCN(CC)CC,0,84.21213905,6.911663669,0,8.876197285
nbt1402-N12&A76,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCN1CCCC1,0,84.25720968,6.891932491,0,8.850857825
nbt1402-N12&A77,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCC1CCCN1C,0,83.94461175,7.028782682,0,9.026605568
nbt1402-N12&A79,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)C(C)CN(C)C,0,84.52673636,6.773938184,0,8.699325459
nbt1402-N12&A80,CCCCCCCCCCCCNC(=O)CCN(CCCN(C)C)CCC(=O)NCCCCCCCCCCCC,0,84.52673636,6.773938184,0,8.699325459
nbt1402-N12&A81,CCCCCCCCCCCCNC(=O)CCN(CCCN(CC)CC)CCC(=O)NCCCCCCCCCCCC,0,83.89987483,7.048367763,0,9.051757406
nbt1402-N12&A82,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCN1CCCCC1,0,83.94461175,7.028782682,0,9.026605568
nbt1402-N12&A86,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCN(CCO)CCO,1,83.50317869,7.222034754,0,9.274786556
nbt1402-N12&A87,CCCCCCCCCCCCNC(=O)CCN(CCCN(CCO)CCO)CCC(=O)NCCCCCCCCCCCC,1,83.1961405,7.35645098,0,9.447408518
nbt1402-N12&A90,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCN1CCOCC1,0,83.90085072,7.047940534,0,9.051208744
nbt1402-N12&A91,CCCCCCCCCCCCNC(=O)CCN(CCCN1CCOCC1)CCC(=O)NCCCCCCCCCCCC,1,83.59088655,7.183637709,0,9.225475744
nbt1402-N12&A93,CCCCCCCCCCCCNC(=O)CCN(CCCn1ccnc1)CCC(=O)NCCCCCCCCCCCC,1,84.01225142,6.999171154,0,8.988577422
nbt1402-N12&A94,CCCCCCCCCCCCNC(=O)CCN(CCCc1c[nH]cn1)CCC(=O)NCCCCCCCCCCCC,1,84.01225142,6.999171154,0,8.988577422
nbt1402-N12&A95,CCCCCCCCCCCCNC(=O)CCN(C)CCN(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC,1,80.02243469,8.745846744,0,11.23171856
nbt1402-N12&A96,CCCCCCCCCCCCNC(=O)CCN(C)CCCN(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC,1,79.74041693,8.869309445,0,11.39027363
nbt1402-N12&A98,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC,1,66.72610137,14.56676094,0,18.70713769
nbt1402-N12&A99,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC,1,75.71965169,10.62953378,0,13.65081453
nbt1402-N12&A100,CCCCCCCCCCCCNC(=O)CCN(CCCN(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC,1,75.46709873,10.74009728,0,13.792804
nbt1402-N12&A103,CCCCCCCCCCCCNC(=O)CCN(CCO)CCN(CCO)CCC(=O)NCCCCCCCCCCCC,1,83.50317869,7.222034754,0,9.274786556
nbt1402-N12&A109,CCCCCCCCCCCCNC(=O)CCN(CCO)CCN(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC,1,79.42116831,9.009071193,0,11.56976049
nbt1402-N12&A113,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)CCN(C)CCN(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC,1,74.70207219,11.07501321,0,14.22291461
nbt1402-N12&A117,CCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCC)[C@@H]1CCCC[C@@H]1N(CCC(=O)NCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCC,1,74.75492813,11.05187375,0,14.19319812
nbt1402-N13&A95,CCCCCCCCCCCCCNC(=O)CCN(C)CCN(CCC(=O)NCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCC,1,79.18230303,9.11364245,0,11.70405452
nbt1402-N13&A96,CCCCCCCCCCCCCNC(=O)CCN(C)CCCN(CCC(=O)NCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCC,1,78.90616561,9.234530836,0,11.85930356
nbt1402-N13&A110,CCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCC)CCN(CCN(CCC(=O)NCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCC,1,65.56595812,15.07465241,0,19.35938947
nbt1402-N13&A113,CCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCC)CCN(C)CCN(CCC(=O)NCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCC,1,73.72839803,11.5012716,0,14.77033037
nbt1402-N13&A115,CCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCC)CCN(CCCCCCCCCCCC)CCN(CCC(=O)NCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCC,1,71.17714091,12.61816965,0,16.20468943
nbt1402-N14&A1,CCCCCCCCCCCCCCNC(=O)CCN(CCCOC)CCC(=O)NCCCCCCCCCCCCCC,0,83.56826018,7.193543157,0,9.238196663
nbt1402-N14&A6,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCC1OCCO1,0,82.95643694,7.461389223,0,9.582173836
nbt1402-N14&A7,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CC1COC(C)(C)O1,0,82.65339899,7.59405421,0,9.752546796
nbt1402-N14&A10,CCCCCCCCCCCCCCNC(=O)CCN(CCOC)CCC(=O)NCCCCCCCCCCCCCC,1,83.87805627,7.057919569,0,9.064024165
nbt1402-N14&A11,CCCCCCCCCCCCCCNC(=O)CCN(CCOCC)CCC(=O)NCCCCCCCCCCCCCC,1,83.56826018,7.193543157,0,9.238196663
nbt1402-N14&A13,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CC(COC)OC,0,82.91274681,7.480516037,0,9.606737151
nbt1402-N14&A15,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CC1CCCO1,1,83.30480183,7.308880854,0,9.386317318
nbt1402-N14&A17,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCc1ccc(OC)c(OC)c1,0,81.58972524,8.059712938,0,10.35056182
nbt1402-N14&A20,CCCCCCCCCCCCCCNC(=O)CCN(CCCO)CCC(=O)NCCCCCCCCCCCCCC,1,83.87805627,7.057919569,0,9.064024165
nbt1402-N14&A21,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)C[C@@H](C)O,0,83.87805627,7.057919569,0,9.064024165
nbt1402-N14&A22,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)C[C@H](C)O,0,83.87805627,7.057919569,0,9.064024165
nbt1402-N14&A24,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CC(O)CO,0,83.52489056,7.212529656,0,9.262579781
nbt1402-N14&A25,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)C(CO)CO,0,83.52489056,7.212529656,0,9.262579781
nbt1402-N14&A26,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)C(C)(CO)CO,0,83.21769298,7.347015662,0,9.435291357
nbt1402-N14&A28,CCCCCCCCCCCCCCNC(=O)CCN(CCCCO)CCC(=O)NCCCCCCCCCCCCCC,1,83.56826018,7.193543157,0,9.238196663
nbt1402-N14&A31,CCCCCCCCCCCCCCNC(=O)CCN(CCOCCO)CCC(=O)NCCCCCCCCCCCCCC,0,83.21769298,7.347015662,0,9.435291357
nbt1402-N14&A32,CCCCCCCCCCCCCCNC(=O)CCN(CCCCCO)CCC(=O)NCCCCCCCCCCCCCC,1,83.26074408,7.328168604,0,9.411087313
nbt1402-N14&A33,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CC(C)(C)CO,1,83.26074408,7.328168604,0,9.411087313
nbt1402-N14&A34,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)C(CC)(CO)CO,0,82.91274681,7.480516037,0,9.606737151
nbt1402-N14&A36,CCCCCCCCCCCCCCNC(=O)CCN(CCCCCCO)CCC(=O)NCCCCCCCCCCCCCC,0,82.9554829,7.461806889,0,9.582710216
nbt1402-N14&A38,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)C1CCC(O)CC1,0,82.99921809,7.442660347,0,9.558121566
nbt1402-N14&A60,CCCCCCCCCCCCCCNC(=O)CCN(C)CCN(C)CCC(=O)NCCCCCCCCCCCCCC,0,83.58991785,7.184061787,0,9.22602036
nbt1402-N14&A61,CCCCCCCCCCCCCCNC(=O)CCN(CC)CCN(CC)CCC(=O)NCCCCCCCCCCCCCC,0,82.97682407,7.452464074,0,9.570711851
nbt1402-N14&A62,CCCCCCCCCCCCCCNC(=O)CCN(CCN(CCC(=O)NCCCCCCCCCCCCCC)C(C)C)C(C)C,0,82.37265834,7.716957814,0,9.910383849
nbt1402-N14&A63,CCCCCCCCCCCCCCNC(=O)CCN(C)CCCN(C)CCC(=O)NCCCCCCCCCCCCCC,1,83.28224264,7.318756894,0,9.399000471
nbt1402-N14&A64,CCCCCCCCCCCCCCNC(=O)CCN(CC)CCCN(CC)CCC(=O)NCCCCCCCCCCCCCC,1,82.67363743,7.585194157,0,9.741168409
nbt1402-N14&A70,CCCCCCCCCCCCCCNC(=O)CCN1CCCN(CCC(=O)NCCCCCCCCCCCCCC)CC1,0,83.32632314,7.29945918,0,9.374217679
nbt1402-N14&A75,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN(CC)CC,0,82.97682407,7.452464074,0,9.570711851
nbt1402-N14&A76,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN1CCCC1,0,83.02058178,7.433307678,0,9.546110545
nbt1402-N14&A77,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCC1CCCN1C,0,82.71707587,7.566177531,0,9.716746601
nbt1402-N14&A79,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)C(C)CN(C)C,0,83.28224264,7.318756894,0,9.399000471
nbt1402-N14&A80,CCCCCCCCCCCCCCNC(=O)CCN(CCCN(C)C)CCC(=O)NCCCCCCCCCCCCCC,0,83.28224264,7.318756894,0,9.399000471
nbt1402-N14&A81,CCCCCCCCCCCCCCNC(=O)CCN(CCCN(CC)CC)CCC(=O)NCCCCCCCCCCCCCC,0,82.67363743,7.585194157,0,9.741168409
nbt1402-N14&A82,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN1CCCCC1,0,82.71707587,7.566177531,0,9.716746601
nbt1402-N14&A86,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN(CCO)CCO,1,82.28842575,7.753833444,0,9.957740808
nbt1402-N14&A87,CCCCCCCCCCCCCCNC(=O)CCN(CCCN(CCO)CCO)CCC(=O)NCCCCCCCCCCCCCC,1,81.99023984,7.88437429,0,10.12538587
nbt1402-N14&A90,CCCCCCCCCCCCCCNC(=O)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCN1CCOCC1,1,82.67458501,7.584779325,0,9.740635667
nbt1402-N14&A91,CCCCCCCCCCCCCCNC(=O)CCN(CCCN1CCOCC1)CCC(=O)NCCCCCCCCCCCCCC,1,82.37359902,7.716545996,0,9.909854979
nbt1402-N14&A93,CCCCCCCCCCCCCCNC(=O)CCN(CCCn1ccnc1)CCC(=O)NCCCCCCCCCCCCCC,0,82.78275102,7.537426039,0,9.679822942
nbt1402-N14&A94,CCCCCCCCCCCCCCNC(=O)CCN(CCCc1c[nH]cn1)CCC(=O)NCCCCCCCCCCCCCC,0,82.78275102,7.537426039,0,9.679822942
nbt1402-N14&A95,CCCCCCCCCCCCCCNC(=O)CCN(C)CCN(CCC(=O)NCCCCCCCCCCCCCC)CCC(=O)NCCCCCCCCCCCCCC,0,78.35962868,9.473795638,0,12.16657568
